Symbol,Price Change,Price Change Percent,Weighted Average Price,Previous Close Price,Last Price,Last Quantity,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Price,High Price,Low Price,Volume,Quote Volume,Open Time,Close Time,First Id,Last Id,Count
DOGEUSDT,-0.00283000,-3.654,0.07442201,0.07744000,0.07461000,6724.00000000,0.07459000,38392.00000000,0.07460000,298125.00000000,0.07744000,0.07744000,0.07063000,2534974878.00000000,188657916.52076000,1700564506688,1700650906688,534248138,534585033,336896
DOGEPAX,0.00000000,0.000,0.00000000,0.00216820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DOGEUSDC,0.00000000,0.000,0.00000000,0.00212770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DUSKBNB,0.00000000,0.000,0.00000000,0.00118000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DUSKBTC,0.00000001,0.235,0.00000415,0.00000427,0.00000427,1670.00000000,0.00000426,17629.00000000,0.00000428,7750.00000000,0.00000426,0.00000430,0.00000400,1079973.00000000,4.48533984,1700564506373,1700650906373,9111675,9113748,2074
DUSKUSDT,-0.00290000,-1.818,0.15271456,0.15960000,0.15660000,847.00000000,0.15660000,139.00000000,0.15670000,8881.00000000,0.15950000,0.15950000,0.14450000,24845167.00000000,3794218.77880000,1700564506010,1700650906010,38175329,38199101,23773
DUSKUSDC,0.00000000,0.000,0.00000000,0.01790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DUSKPAX,0.00000000,0.000,0.00000000,0.01890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BGBPUSDC,0.00000000,0.000,0.00000000,1.39000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ANKRBNB,-0.00000080,-0.926,0.00008652,0.00008580,0.00008560,1978.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008640,0.00008760,0.00008490,110427.00000000,9.55441740,1693450801783,1693537201783,1786416,1786462,47
ANKRBTC,-0.00000003,-4.348,0.00000066,0.00000070,0.00000066,3460.00000000,0.00000066,649127.00000000,0.00000067,584721.00000000,0.00000069,0.00000070,0.00000063,6928985.00000000,4.57013651,1700564506562,1700650906562,10080575,10081971,1397
ANKRUSDT,-0.00163000,-6.301,0.02426868,0.02587000,0.02424000,10825.00000000,0.02423000,12057.20000000,0.02424000,138997.70000000,0.02587000,0.02587000,0.02289000,267476693.00000000,6491305.23406000,1700564506662,1700650906662,61279458,61314330,34873
ANKRTUSD,0.00000000,0.000,0.00000000,0.00212800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ANKRPAX,0.00000000,0.000,0.00000000,0.00209300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ANKRUSDC,0.00000000,0.000,0.00000000,0.00209700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ONTPAX,0.00000000,0.000,0.00000000,0.84510000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ONTUSDC,0.00000000,0.000,0.00000000,0.57080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
WINBNB,0.00000002,7.692,0.00000027,0.00000027,0.00000028,25000025.00000000,0.00000028,88584754.00000000,0.00000029,322352380.00000000,0.00000026,0.00000029,0.00000025,1288585643.00000000,350.13033354,1700564434127,1700650834127,8916541,8917410,870
WINBTC,0.00000000,0.000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
WINUSDT,-0.00000220,-3.184,0.00006636,0.00006910,0.00006690,14851395.00000000,0.00006680,2231357.00000000,0.00006690,583601.00000000,0.00006910,0.00006920,0.00006410,12175949026.00000000,808032.99736060,1700564454369,1700650854369,97943091,97953015,9925
WINUSDC,0.00000000,0.000,0.00000000,0.00009730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
COSBNB,0.00000058,2.678,0.00002173,0.00002161,0.00002224,692.00000000,0.00002224,19068.00000000,0.00002239,3500.00000000,0.00002166,0.00002330,0.00002059,12658212.00000000,275.10672763,1700564504205,1700650904205,3296838,3297671,834
COSBTC,0.00000000,0.000,0.00000015,0.00000015,0.00000015,696.00000000,0.00000014,27381253.00000000,0.00000015,9125447.00000000,0.00000015,0.00000016,0.00000014,8364185.00000000,1.24412592,1700564495622,1700650895622,5997854,5998295,442
COSUSDT,-0.00038000,-6.750,0.00532977,0.00563000,0.00525000,19267.80000000,0.00525000,264316.20000000,0.00526000,290710.30000000,0.00563000,0.00568000,0.00504000,158301195.60000000,843709.59398600,1700564470299,1700650870299,36700921,36709891,8971
TUSDBTUSD,0.00000000,0.000,0.00000000,0.99750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
NPXSUSDT,0.00000000,0.000,0.00000000,0.00703010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
NPXSUSDC,0.00000000,0.000,0.00000000,0.00017020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
COCOSBNB,0.00000000,0.000,0.00000000,0.00559000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
COCOSBTC,0.00000000,0.000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
COCOSUSDT,0.00000000,0.000,0.00000000,1.75460000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
MTLUSDT,-0.07600000,-4.603,1.55156008,1.65100000,1.57500000,6.90000000,1.57300000,156.30000000,1.57400000,2043.30000000,1.65100000,1.65200000,1.48100000,3186761.80000000,4944452.38480000,1700564507092,1700650907092,37779498,37815767,36270
TOMOBNB,0.00000000,0.000,0.00000000,0.03255000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
TOMOBTC,0.00000451,13.885,0.00003413,0.00003264,0.00003699,13.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003248,0.00003710,0.00003220,195496.60000000,6.67326118,1700362802840,1700449202840,13220486,13223331,2846
TOMOUSDT,0.19430000,16.361,1.25821016,1.18930000,1.38190000,8.70000000,0.00000000,0.00000000,0.00000000,0.00000000,1.18760000,1.39000000,1.17590000,5675017.00000000,7140364.04749000,1700362812749,1700449212749,36859185,36886891,27707
TOMOUSDC,0.00000000,0.000,0.00000000,0.36700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
PERLBNB,0.00000000,0.000,0.00000000,0.00007180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
PERLBTC,0.00000000,0.000,0.00000000,0.00000113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
PERLUSDC,0.00000000,0.000,0.00000000,0.02447000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
PERLUSDT,-0.00116000,-6.367,0.01760268,0.01822000,0.01706000,2496.20000000,0.01706000,1609.80000000,0.01708000,732.20000000,0.01822000,0.01900000,0.01661000,85661003.70000000,1507863.36136300,1700564498904,1700650898904,23533437,23556138,22702
DENTUSDT,-0.00004600,-5.729,0.00075648,0.00080300,0.00075700,81327.00000000,0.00075600,7588986.00000000,0.00075700,172639.00000000,0.00080300,0.00080300,0.00072000,2714618129.00000000,2053566.38160000,1700564507038,1700650907038,72456698,72471662,14965
MFTUSDT,0.00000000,0.000,0.00000000,0.00525400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
KEYUSDT,-0.00031500,-5.816,0.00513882,0.00541500,0.00510100,3602.00000000,0.00509900,115120.00000000,0.00510300,20315.00000000,0.00541600,0.00541700,0.00489600,490567374.00000000,2520939.73229400,1700564506523,1700650906523,38590093,38616031,25939
STORMUSDT,0.00000000,0.000,0.00000000,0.00339700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DOCKUSDT,-0.00107000,-5.793,0.01762036,0.01850000,0.01740000,18521.00000000,0.01738000,3311.00000000,0.01740000,94645.00000000,0.01847000,0.01853000,0.01692000,10275472.00000000,181057.50361000,1700564499363,1700650899363,18199262,18202376,3115
WANUSDT,-0.00360000,-1.730,0.20101596,0.20810000,0.20450000,122.00000000,0.20450000,54556.00000000,0.20490000,2416.00000000,0.20810000,0.20830000,0.19160000,1957020.00000000,393392.25950000,1700564499204,1700650899204,15345041,15350703,5663
FUNUSDT,-0.00004200,-0.902,0.00475717,0.00465500,0.00461300,4419.00000000,0.00461000,12192.00000000,0.00461200,9284.00000000,0.00465500,0.00495000,0.00453000,430192375.00000000,2046496.18015900,1700564499425,1700650899425,23871599,23887862,16264
CVCUSDT,-0.00790000,-6.561,0.11314353,0.12050000,0.11250000,1916.00000000,0.11230000,14703.00000000,0.11250000,5590.00000000,0.12040000,0.12070000,0.10700000,37838226.00000000,4281150.53720000,1700564506868,1700650906868,30431836,30448920,17085
BTTTRX,0.00000000,0.000,0.00000000,0.03945000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
WINTRX,-0.00002400,-3.529,0.00067115,0.00068000,0.00065600,1496246.00000000,0.00065600,26702239.10000000,0.00066000,813792.30000000,0.00068000,0.00068200,0.00065600,546522212.20000000,366795.72671980,1700564417942,1700650817942,8800771,8802273,1503
CHZBNB,0.00000990,3.400,0.00028920,0.00029120,0.00030110,914.00000000,0.00030030,15503.00000000,0.00030140,2817.00000000,0.00029120,0.00030400,0.00027100,3025346.00000000,874.94285520,1700564504713,1700650904713,7588675,7590040,1366
CHZBTC,-0.00000010,-4.902,0.00000194,0.00000204,0.00000194,978.00000000,0.00000193,222776.00000000,0.00000194,157882.00000000,0.00000204,0.00000204,0.00000186,4397952.00000000,8.51790197,1700564504877,1700650904877,29201716,29203343,1628
CHZUSDT,-0.00513000,-6.742,0.07134982,0.07609000,0.07096000,2120.00000000,0.07091000,5452.00000000,0.07092000,1827.00000000,0.07609000,0.07609000,0.06758000,180095813.00000000,12849804.72863000,1700564506514,1700650906514,168980549,169062746,82198
BANDBNB,0.00000000,0.000,0.00000000,0.02248000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BANDBTC,-0.00000235,-5.891,0.00003809,0.00004006,0.00003754,5.10000000,0.00003745,230.10000000,0.00003753,211.50000000,0.00003989,0.00003989,0.00003658,66781.40000000,2.54337245,1700564506208,1700650906208,15500366,15501503,1138
BANDUSDT,-0.12100000,-8.088,1.39907387,1.49200000,1.37500000,5943.70000000,1.37400000,912.40000000,1.37500000,1401.70000000,1.49600000,1.49600000,1.33100000,2421678.60000000,3388107.25430000,1700564506564,1700650906564,49956521,49978617,22097
BNBBUSD,-25.20000000,-9.655,243.68312927,261.10000000,235.80000000,0.33300000,235.60000000,73.54400000,235.70000000,10.37800000,261.00000000,271.80000000,224.10000000,94289.17100000,22976680.24570000,1700564506309,1700650906309,210945754,211025049,79296
BTCBUSD,-703.65000000,-1.883,36630.73773968,37370.32000000,36666.66000000,0.01734000,36666.66000000,0.18733000,36666.67000000,0.34703000,37370.31000000,37525.00000000,35648.99000000,1002.94836000,36738738.34159840,1700564506317,1700650906317,995009541,995067453,57913
BUSDUSDT,0.00000000,0.000,0.99951957,0.99980000,0.99970000,42.00000000,0.99970000,4513757.00000000,0.99980000,1025419.00000000,0.99970000,0.99980000,0.99880000,91682665.00000000,91638618.35110000,1700564507045,1700650907045,468148665,468308881,160217
BEAMBNB,0.00000000,0.000,0.00000000,0.02177000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BEAMBTC,0.00000000,0.000,0.00000000,0.00000716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BEAMUSDT,0.00000000,0.000,0.00000000,0.06520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
XTZBNB,0.00000000,0.000,0.00000000,0.00288300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
XTZBTC,-0.00000110,-4.861,0.00002170,0.00002264,0.00002153,394.50000000,0.00002151,188.90000000,0.00002153,1069.20000000,0.00002263,0.00002265,0.00002101,345275.60000000,7.49123751,1700564506900,1700650906900,26897606,26899510,1905
XTZUSDT,-0.05800000,-6.848,0.79905405,0.84600000,0.78900000,941.50000000,0.78800000,5512.80000000,0.78900000,6044.40000000,0.84700000,0.84700000,0.76200000,5675132.40000000,4534737.54880000,1700564506260,1700650906260,92683789,92716653,32865
RENUSDT,-0.00482700,-8.395,0.05345840,0.05754600,0.05267100,190.00000000,0.05257300,3798.00000000,0.05262200,4229.00000000,0.05749800,0.05749800,0.05051800,58532683.00000000,3129063.79189600,1700564507133,1700650907133,40421945,40439657,17713
RVNUSDT,-0.00064000,-3.649,0.01679074,0.01753000,0.01690000,27617.30000000,0.01689000,44966.70000000,0.01690000,16250.90000000,0.01754000,0.01754000,0.01591000,203309718.40000000,3413720.80599500,1700564506811,1700650906811,57497292,57525608,28317
HCUSDT,0.00000000,0.000,0.00000000,0.84230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
HBARBNB,0.00001170,4.791,0.00024533,0.00024410,0.00025590,105.00000000,0.00025540,1772.00000000,0.00025580,3250.00000000,0.00024420,0.00026110,0.00022870,3308293.00000000,811.63784060,1700564506205,1700650906205,1817041,1820569,3529
HBARBTC,-0.00000006,-3.529,0.00000165,0.00000170,0.00000164,227.00000000,0.00000164,692347.00000000,0.00000165,589565.00000000,0.00000170,0.00000173,0.00000159,11868226.00000000,19.62082142,1700564506259,1700650906259,18825924,18832259,6336
HBARUSDT,-0.00340000,-5.338,0.06065242,0.06370000,0.06030000,115097.00000000,0.06020000,857641.00000000,0.06030000,236720.00000000,0.06370000,0.06400000,0.05780000,318263812.00000000,19303470.49760000,1700564506569,1700650906569,68587217,68646170,58954
NKNBNB,0.00000000,0.000,0.00000000,0.00074700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
NKNBTC,0.00000013,4.362,0.00000300,0.00000298,0.00000311,243.00000000,0.00000311,357.00000000,0.00000312,15070.00000000,0.00000298,0.00000314,0.00000284,1723455.00000000,5.16347220,1700564506650,1700650906650,10448904,10453544,4641
NKNUSDT,0.00260000,2.334,0.11030905,0.11140000,0.11400000,104.00000000,0.11400000,10350.00000000,0.11410000,3267.00000000,0.11140000,0.11550000,0.10420000,41821414.00000000,4613280.55310000,1700564507023,1700650907023,33576785,33603674,26890
XRPBUSD,-0.01810000,-2.945,0.59608064,0.61490000,0.59650000,50.00000000,0.59620000,2854.00000000,0.59640000,629.00000000,0.61460000,0.61550000,0.57380000,10175817.00000000,6065607.53700000,1700564507108,1700650907108,98879431,98892676,13246
ETHBUSD,10.81000000,0.536,1981.13656336,2015.12000000,2025.96000000,0.02070000,2025.96000000,0.02870000,2025.97000000,5.94980000,2015.15000000,2030.00000000,1930.00000000,24769.99090000,49072734.64606600,1700564507044,1700650907044,491206191,491251702,45512
BCHABCBUSD,0.00000000,0.000,0.00000000,220.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
LTCBUSD,-2.39000000,-3.403,68.50346608,70.18000000,67.85000000,22.84400000,67.85000000,0.66300000,67.86000000,0.43800000,70.24000000,71.89000000,65.22000000,29113.40500000,1994369.15184000,1700564506513,1700650906513,44556845,44564817,7973
LINKBUSD,-0.12600000,-0.880,13.95673338,14.32100000,14.19400000,3.09000000,14.18700000,0.91000000,14.19000000,35.24000000,14.32000000,14.43200000,13.24800000,187034.38000000,2610388.97435000,1700564506483,1700650906483,40263802,40277609,13808
ETCBUSD,-0.61000000,-3.164,18.49725829,19.37000000,18.67000000,26.93000000,18.65000000,20.48000000,18.67000000,89.19000000,19.28000000,19.33000000,17.69000000,20633.19000000,381657.44470000,1700564506194,1700650906194,23139023,23142656,3634
STXBNB,0.00017500,7.202,0.00249292,0.00243000,0.00260500,27.70000000,0.00259800,2000.00000000,0.00260300,1126.00000000,0.00243000,0.00263500,0.00230100,266650.00000000,664.73616680,1700564506218,1700650906218,1303907,1304826,920
STXBTC,-0.00000023,-1.358,0.00001646,0.00001697,0.00001671,6.10000000,0.00001671,4031.90000000,0.00001673,1277.90000000,0.00001694,0.00001696,0.00001595,1046210.80000000,17.22532204,1700564506619,1700650906619,9769144,9772491,3348
STXUSDT,-0.01990000,-3.142,0.60958146,0.63320000,0.61340000,8.20000000,0.61280000,350.60000000,0.61290000,270.30000000,0.63330000,0.63340000,0.57900000,20424151.60000000,12450184.23573000,1700564506613,1700650906613,42129486,42199042,69557
KAVABNB,0.00015500,5.303,0.00299064,0.00293200,0.00307800,7.80000000,0.00308100,800.00000000,0.00308900,98.90000000,0.00292300,0.00316000,0.00278500,36372.70000000,108.77747440,1700564505894,1700650905894,1549817,1550265,449
KAVABTC,-0.00000061,-2.992,0.00001970,0.00002040,0.00001978,179.00000000,0.00001983,204.20000000,0.00001987,1688.00000000,0.00002039,0.00002047,0.00001913,261625.80000000,5.15292942,1700564506143,1700650906143,12830143,12831659,1517
KAVAUSDT,-0.03400000,-4.462,0.72257923,0.76200000,0.72800000,13066.40000000,0.72700000,3062.00000000,0.72800000,15778.70000000,0.76200000,0.76200000,0.69400000,13058481.40000000,9435787.38440000,1700564506352,1700650906352,69487294,69528057,40764
BUSDNGN,0.00000000,0.000,0.00000000,462.64000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BNBNGN,0.00000000,0.000,0.00000000,43608.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BTCNGN,-410250.00000000,-0.968,41807257.99815405,42397793.00000000,41987543.00000000,0.01317000,42001413.00000000,0.00025000,42078727.00000000,0.01145000,42397793.00000000,42689465.00000000,40200000.00000000,9.32847000,389997752.01804000,1700564504023,1700650904023,8329355,8334331,4977
